date,top10_Liquid,top10_Market
2019-03-26,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'NEO', 'DASH', 'XLM', 'TRX']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-03-27,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'XLM', 'NEO', 'DASH', 'TRX']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-03-28,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'DASH', 'QTUM', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-03-29,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'NEO', 'XLM', 'TRX', 'DASH']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-03-30,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'NEO', 'XLM', 'DASH', 'TRX']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-03-31,"['BTC', 'BTC', 'ETH', 'ETH', 'EOS', 'LTC', 'EOS', 'LTC', 'XRP', 'XRP']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-01,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'XLM', 'NEO', 'ETC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-02,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'NEO', 'TRX', 'ETC', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-03,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'NEO', 'TRX', 'ETC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'TRX']"
2019-04-04,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'XLM', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-05,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'ZEC', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-06,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-07,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'ZEC', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-08,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'TRX', 'ETC', 'XLM', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-09,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'ZEC', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-10,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'XLM', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-11,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-12,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-13,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-14,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-15,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'DASH', 'TRX', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-16,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-17,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'BNB', 'TRX', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-18,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'BNB', 'ETC', 'TRX', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-19,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'BNB', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-20,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'BNB', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-21,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'BNB', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-22,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-23,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-24,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-25,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-26,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-27,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-28,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-29,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'EOS', 'BCH', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-04-30,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-01,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-02,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-03,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-04,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-05,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-06,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-07,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-08,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-09,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-10,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-11,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-12,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-13,"['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'TRX', 'ETC', 'XLM', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-14,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'TRX']"
2019-05-15,"['BTC', 'ETH', 'LTC', 'XRP', 'BCH', 'EOS', 'ETC', 'TRX', 'ZEC', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-16,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'ZEC', 'TRX', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-17,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'BNB', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-18,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'XLM', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-19,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-20,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'BNB', 'TRX', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-21,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'BNB', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-22,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'BNB', 'ETC', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-23,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'BNB', 'ETC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-24,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'BNB', 'ETC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-25,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'DASH', 'ETC', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-26,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'DASH', 'ETC', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-27,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'ETC', 'ZEC', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-28,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'NEO', 'ETC', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-29,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-30,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-05-31,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-01,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-06-02,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-06-03,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-04,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-06-05,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'XLM', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-06-06,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-06-07,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-06-08,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'TRX', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-09,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-10,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-11,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'BNB', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-12,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'ADA', 'XLM', 'TRX']"
2019-06-13,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'BNB', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-14,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'BNB']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-15,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'TRX', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-16,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'TRX', 'ETC', 'BNB', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-17,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'ETC', 'TRX', 'ZEC', 'BNB']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-18,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'BNB', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-19,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'BNB', 'ETC', 'TRX', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-20,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'ZEC', 'BNB']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-21,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'ETC', 'NEO', 'TRX', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-06-22,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-06-23,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2019-06-24,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'NEO', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-06-25,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-06-26,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2019-06-27,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2019-06-28,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'LINK', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2019-06-29,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-06-30,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-01,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-02,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-03,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-04,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-05,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'TRX', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-06,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-07,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-08,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-09,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-10,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
2019-07-11,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'BNB', 'TRX', 'ADA', 'XLM']"
